dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
51317147,Romy White,https://www.petfinder.com/dog/romy-white-51317147/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-04-23T14:15:51+0000,19.1845,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51583142,Sapphire Beach,https://www.petfinder.com/dog/sapphire-beach-51583142/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-05-18T22:02:11+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51306660,Elliot,https://www.petfinder.com/dog/elliot-51306660/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,2021-04-22T17:08:59+0000,19.1845,194,Pit Bull Terrier,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51678436,Vessup Bay,https://www.petfinder.com/dog/vessup-bay-51678436/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,2021-05-26T18:39:21+0000,19.1845,252,Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51678103,Magens Bay,https://www.petfinder.com/dog/magens-bay-51678103/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,2021-05-26T18:37:46+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50451332,Green Bay,https://www.petfinder.com/dog/green-bay-50451332/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Extra Large,,2021-02-04T18:16:55+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51291114,Quinley,https://www.petfinder.com/dog/quinley-51291114/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-04-21T14:21:22+0000,19.1845,39,Blue Lacy,Gray / Blue / Silver,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52659357,Astounding Arthur,https://www.petfinder.com/dog/astounding-arthur-52659357/ny/brooklyn/paws4survival-rescue-inc-ma513/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Medium,2021-08-13T20:13:25+0000,19.1845,43,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,Paws4SurvivalDogs@gmail.com,7817993235,,Brooklyn,NY,11215
52044578,Precious Patrick,https://www.petfinder.com/dog/precious-patrick-52044578/ny/brooklyn/paws4survival-rescue-inc-ma513/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,2021-06-21T02:27:09+0000,19.1845,152,Labrador Retriever,Black,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Paws4SurvivalDogs@gmail.com,7817993235,,Brooklyn,NY,11215
50435291,Cliff Clavin,https://www.petfinder.com/dog/cliff-clavin-50435291/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,2021-02-03T02:11:46+0000,19.1845,260,Treeing Walker Coonhound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51317133,Captain Kirk,https://www.petfinder.com/dog/captain-kirk-51317133/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,2021-04-23T14:12:22+0000,19.1845,211,Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485213, Ganache,https://www.petfinder.com/dog/ganache-52485213/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-27T14:58:18+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485227,Nutmeg,https://www.petfinder.com/dog/nutmeg-52485227/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-07-27T15:00:02+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50472027,Gabrielle Hamilton,https://www.petfinder.com/dog/gabrielle-hamilton-50472027/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,,2021-02-06T16:05:32+0000,19.1845,229,Shepherd,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51317173,Ethel Mertz,https://www.petfinder.com/dog/ethel-mertz-51317173/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Large,,2021-04-23T14:18:17+0000,19.1845,229,Shepherd,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50472113,Angela Pinkerton,https://www.petfinder.com/dog/angela-pinkerton-50472113/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,2021-02-06T16:08:27+0000,19.1845,48,Boxer,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52181790,Monica Rambeau,https://www.petfinder.com/dog/monica-rambeau-52181790/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,2021-06-30T19:18:55+0000,19.1845,252,Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485257,Silky,https://www.petfinder.com/dog/silky-52485257/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-27T15:01:36+0000,19.1845,252,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50435709,Andy Rooney,https://www.petfinder.com/dog/andy-rooney-50435709/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,,2021-02-03T03:13:51+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51307036,Patrick Star,https://www.petfinder.com/dog/patrick-star-51307036/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,2021-04-22T17:28:30+0000,19.1845,194,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703122,Octopus,https://www.petfinder.com/dog/octopus-52703122/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-08-18T17:46:18+0000,19.1845,252,Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703067,Manatee,https://www.petfinder.com/dog/manatee-52703067/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-08-18T17:40:57+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52683481,Lenny Turteltaub,https://www.petfinder.com/dog/lenny-turteltaub-52683481/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,2021-08-16T19:59:25+0000,19.1845,196,Pointer,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703097,Spotted Dolphin,https://www.petfinder.com/dog/spotted-dolphin-52703097/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-08-18T17:45:01+0000,19.1845,194,Pit Bull Terrier,Brindle,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52569926,Pinky Penguin,https://www.petfinder.com/dog/pinky-penguin-52569926/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,2021-08-04T19:21:18+0000,19.1845,252,Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703077,Hawksbill Turtle,https://www.petfinder.com/dog/hawksbill-turtle-52703077/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,2021-08-18T17:42:18+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51461001,Fortuna Bay,https://www.petfinder.com/dog/fortuna-bay-51461001/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-05-07T16:26:35+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703052,Jellyfish,https://www.petfinder.com/dog/jellyfish-52703052/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-08-18T17:39:36+0000,19.1845,211,Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52500257,Eureka!,https://www.petfinder.com/dog/eureka-52500257/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,2021-07-28T18:57:26+0000,19.1845,128,Hound,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,TRUE,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703086,Parrotfish,https://www.petfinder.com/dog/parrotfish-52703086/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,2021-08-18T17:43:48+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52702675,Phil Dunphy ,https://www.petfinder.com/dog/phil-dunphy-52702675/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,2021-08-18T17:15:02+0000,19.1845,194,Pit Bull Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52683433,Pandora Boxx,https://www.petfinder.com/dog/pandora-boxx-52683433/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Small,,2021-08-16T19:52:01+0000,19.1845,252,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51306809,Lucy Ricardo,https://www.petfinder.com/dog/lucy-ricardo-51306809/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-04-22T17:10:33+0000,19.1845,124,Greyhound,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52181753,Billy Maximoff,https://www.petfinder.com/dog/billy-maximoff-52181753/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-30T19:14:53+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50471635,"Cora Crawley, the Countess of Grantham",https://www.petfinder.com/dog/cora-crawley-the-countess-of-grantham-50471635/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,2021-02-06T15:36:42+0000,19.1845,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52068487,Maybel,https://www.petfinder.com/dog/maybel-52068487/ny/new-york/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,2021-06-22T19:47:48+0000,19.215,40,Bluetick Coonhound,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,,TRUE,,angelsfrgod@aol.com,860-908-9738,,New York,NY,10011
52608515,Chase,https://www.petfinder.com/dog/chase-52608515/ny/new-york/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,Short,2021-08-08T18:21:25+0000,19.215,67,Chihuahua,White / Cream,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,denise@eskiesonline.com,(860) 908-9738,,New York,NY,10011
52752811,Brawley,https://www.petfinder.com/dog/brawley-52752811/nj/hazlet/fur-friends-in-need-inc-nj561/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Short,2021-08-23T19:29:44+0000,19.2541,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,ImaVegge@aol.com,732-829-1426,2101 State Route 35,Hazlet,NJ,7730
52753193,BRIA ,https://www.petfinder.com/dog/bria-52753193/nj/hazlet/fur-friends-in-need-inc-nj561/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Large,Short,2021-08-23T19:46:14+0000,19.2541,35,Black Labrador Retriever,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,ImaVegge@aol.com,732-829-1426,2101 State Route 35,Hazlet,NJ,7730
52684549,Qbert,https://www.petfinder.com/dog/qbert-52684549/nj/holmdel/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,2021-08-16T21:30:34+0000,19.3098,128,Hound,Brindle,TRUE,TRUE,FALSE,TRUE,FALSE,,,newyork@louieslegacy.org,(646) 397-5527,Petsmart,Holmdel,NJ,7733
51998597,Gypsy,https://www.petfinder.com/dog/gypsy-51998597/nj/holmdel/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-06-17T17:28:22+0000,19.3098,211,Retriever,Golden,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,Petsmart,Holmdel,NJ,7733
51135300,Baby Rollo,https://www.petfinder.com/dog/baby-rollo-51135300/ny/new-york/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Short,2021-04-06T20:14:48+0000,19.3572,12,American Staffordshire Terrier,Brindle,TRUE,FALSE,FALSE,TRUE,TRUE,,,info@tailsofloverescue.org,,,New York,NY,10002
52622786,Sandy ,https://www.petfinder.com/dog/sandy-52622786/ny/new-york/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Small,Long,2021-08-10T13:02:29+0000,19.3572,198,Pomeranian,Sable,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,info@tailsofloverescue.org,,,New York,NY,10002
52445483,Peter,https://www.petfinder.com/dog/peter-52445483/ny/new-york/waggytail-rescue-ny447/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,,2021-07-23T00:01:55+0000,19.3572,67,Chihuahua,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,TRUE,,waggyadopt@gmail.com,,,New York,NY,10002
52255268,Buddy,https://www.petfinder.com/dog/buddy-52255268/ny/new-york/waggytail-rescue-ny447/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,,2021-07-07T00:01:55+0000,19.3572,67,Chihuahua,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,waggyadopt@gmail.com,,,New York,NY,10002
51884523,Zoey,https://www.petfinder.com/dog/zoey-51884523/nj/wayne/fowa-nj26/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,2021-06-10T11:07:38+0000,19.5041,194,Pit Bull Terrier,Black,TRUE,TRUE,FALSE,TRUE,,,,fowaadoptions@yahoo.com,(973) 902-7515  ,PO Box 3701,Wayne,NJ,7470
50688941,Rusty,https://www.petfinder.com/dog/rusty-50688941/nj/wayne/fowa-nj26/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Extra Large,Medium,2021-02-28T17:07:34+0000,19.5041,215,Saint Bernard,Brown / Chocolate,FALSE,FALSE,FALSE,FALSE,,,,fowaadoptions@yahoo.com,(973) 902-7515  ,PO Box 3701,Wayne,NJ,7470
52162205,Lovegood,https://www.petfinder.com/dog/lovegood-52162205/nj/wayne/fowa-nj26/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Small,Short,2021-06-29T15:00:38+0000,19.5041,67,Chihuahua,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,fowaadoptions@yahoo.com,(973) 902-7515  ,PO Box 3701,Wayne,NJ,7470
52344923,Zeke,https://www.petfinder.com/dog/zeke-52344923/ny/new-york/the-sato-project-ny1140/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,,2021-07-14T18:19:25+0000,19.5392,170,Mixed Breed,,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,adoption@thesatoproject.org,,,New York,NY,10001
52407797,Tonya,https://www.petfinder.com/dog/tonya-52407797/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,2021-07-20T00:21:25+0000,19.5682,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,FALSE,,TRUE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
51880657,Crosby,https://www.petfinder.com/dog/crosby-51880657/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,2021-06-10T00:19:29+0000,19.5682,195,Plott Hound,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52562419,Prada,https://www.petfinder.com/dog/prada-52562419/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,2021-08-04T00:21:25+0000,19.5682,23,Beagle,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52748738,Tammy,https://www.petfinder.com/dog/tammy-52748738/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,2021-08-23T09:16:47+0000,19.5682,194,Pit Bull Terrier,,FALSE,FALSE,FALSE,FALSE,,TRUE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52562425,Gucci,https://www.petfinder.com/dog/gucci-52562425/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-08-04T00:21:25+0000,19.5682,23,Beagle,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52562422,Munchkin,https://www.petfinder.com/dog/munchkin-52562422/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-08-04T00:21:25+0000,19.5682,229,Shepherd,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
51358586,John John,https://www.petfinder.com/dog/john-john-51358586/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,2021-04-27T18:48:08+0000,19.5682,112,German Shepherd Dog,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52384041,Vaughn,https://www.petfinder.com/dog/vaughn-52384041/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-07-17T18:57:32+0000,19.5682,152,Labrador Retriever,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52562426,Versace,https://www.petfinder.com/dog/versace-52562426/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-08-04T00:21:25+0000,19.5682,23,Beagle,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52384036,Bea,https://www.petfinder.com/dog/bea-52384036/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-17T18:57:32+0000,19.5682,23,Beagle,,TRUE,FALSE,FALSE,TRUE,,TRUE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52493393,Armani,https://www.petfinder.com/dog/armani-52493393/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,2021-07-28T00:22:05+0000,19.5682,19,Australian Shepherd,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52186308,Punkin,https://www.petfinder.com/dog/punkin-52186308/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-01T00:21:44+0000,19.5682,67,Chihuahua,,TRUE,TRUE,FALSE,TRUE,,FALSE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52353009,Tayler,https://www.petfinder.com/dog/tayler-52353009/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-07-15T00:21:37+0000,19.5682,152,Labrador Retriever,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52384038,Vance,https://www.petfinder.com/dog/vance-52384038/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-07-17T18:57:32+0000,19.5682,152,Labrador Retriever,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52407799,Jessa,https://www.petfinder.com/dog/jessa-52407799/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,2021-07-20T00:21:25+0000,19.5682,252,Terrier,,TRUE,TRUE,FALSE,TRUE,TRUE,,FALSE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52697358,RHIANNA,https://www.petfinder.com/dog/rhianna-52697358/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Medium,,2021-08-18T00:22:13+0000,19.5682,229,Shepherd,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52384042,Victor,https://www.petfinder.com/dog/victor-52384042/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-07-17T18:57:32+0000,19.5682,152,Labrador Retriever,,FALSE,FALSE,FALSE,FALSE,,,,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52436423,Macro,https://www.petfinder.com/dog/macro-52436423/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,,2021-07-22T09:17:04+0000,19.5682,194,Pit Bull Terrier,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
52562420,Coco Chanel,https://www.petfinder.com/dog/coco-chanel-52562420/ny/brooklyn/rescue-city-ny1297/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,2021-08-04T00:21:25+0000,19.5682,152,Labrador Retriever,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,inquiries@rescuecity.nyc,,,Brooklyn,NY,11223
