dog_ID,dog_name,url_petfinder,dog_age,dog_gender,dog_size,dog_coat,dog_description,published_at,distance_miles_from_07090,breed_ID,breed,colors.primary,attributes.spayed_neutered,attributes.house_trained,attributes.special_needs,attributes.shots_current,environment.children,environment.dogs,environment.cats,contact.email,contact.phone,contact.address.address1,contact.address.city,contact.address.state,contact.address.postcode
51044638,Caine,https://www.petfinder.com/dog/caine-51044638/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,Short,This handsome hunk is Caine. He was found as a stray and ended up in the local pound. He has...,2021-03-29T21:11:38+0000,19.1766,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,TRUE,FALSE,TRUE,,TRUE,FALSE,Info@brickcityrescue.com,,,Lincoln Park,NJ,7035
52340972,Zulu,https://www.petfinder.com/dog/zulu-52340972/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,Short,Handsome Zulu was surrendered to our rescue as an owner surrender because of allergies with a new baby. He is...,2021-07-14T01:33:23+0000,19.1766,194,Pit Bull Terrier,Harlequin,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,Info@brickcityrescue.com,,,Lincoln Park,NJ,7035
51579449,Harrison,https://www.petfinder.com/dog/harrison-51579449/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,Short,Harrison was found on Harrison St in East Orange when he was laying on someones lawn. He was injured and...,2021-05-18T17:40:46+0000,19.1766,194,Pit Bull Terrier,Brown / Chocolate,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,Info@brickcityrescue.com,,,Lincoln Park,NJ,7035
52698294,Nay,https://www.petfinder.com/dog/nay-52698294/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,"Nay was an owner surrender as the family could no longer care for her. However, that doesn&#039;t get her down...",2021-08-18T02:53:23+0000,19.1766,194,Pit Bull Terrier,Golden,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,Info@brickcityrescue.com,,,Lincoln Park,NJ,7035
51421233,Rocky,https://www.petfinder.com/dog/rocky-51421233/nj/lincoln-park/brick-city-rescue-inc-nj899/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,Meet Rocky. Rocky is believed to have a hard start in life (he is between 4-7 years old) and shows...,2021-05-04T03:04:47+0000,19.1766,194,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Info@brickcityrescue.com,,,Lincoln Park,NJ,7035
50203923,Silas,https://www.petfinder.com/dog/silas-50203923/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"Meet available Silas, a loving one and a half year old who is looking for someone to toss him a...",2021-01-05T18:09:04+0000,19.1845,12,American Staffordshire Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,FALSE,,,FALSE,adopt@badassbk.com,,,Brooklyn,NY,11215
51307555,Catherine (the Great),https://www.petfinder.com/dog/catherine-the-great-51307555/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Extra Large,,"The queen has arrived! Huzzah! In a word, 2-year-old Catherine (The Great) is majestic. She commands every room she enters,...",2021-04-22T17:58:15+0000,19.1845,122,Great Pyrenees,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51317147,Romy White,https://www.petfinder.com/dog/romy-white-51317147/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,It&#039;s not a Badass rescue without saving a mama dog! Sweet Romy White has persevered through being used solely for...,2021-04-23T14:15:51+0000,19.1845,194,Pit Bull Terrier,Gray / Blue / Silver,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51583142,Sapphire Beach,https://www.petfinder.com/dog/sapphire-beach-51583142/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,Meet Sapphire Beach! She’s a sweet and cuddly 5 year old pit mix. She gets along well with people and...,2021-05-18T22:02:11+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51306660,Elliot,https://www.petfinder.com/dog/elliot-51306660/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,We&#039;re phoning home to let you know that available Elliot is ready to find his forever home! This two year...,2021-04-22T17:08:59+0000,19.1845,194,Pit Bull Terrier,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51678436,Vessup Bay,https://www.petfinder.com/dog/vessup-bay-51678436/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,Three year old Vessup Bay came to us from our new rescue partners in the US Virgin Islands. She was...,2021-05-26T18:39:21+0000,19.1845,252,Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51678103,Magens Bay,https://www.petfinder.com/dog/magens-bay-51678103/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,Meet Magens Bay: a heartworm positive dog. She came to us from our new rescue partners in the US Virgin...,2021-05-26T18:37:46+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50451332,Green Bay,https://www.petfinder.com/dog/green-bay-50451332/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Extra Large,,Green Bay is on the hunt for his new best friend—and we think it could be you. This sweet 4-yr...,2021-02-04T18:16:55+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51291114,Quinley,https://www.petfinder.com/dog/quinley-51291114/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Quinley is a very intelligent, energetic, and alert 25 lb, 2.5 year old Texas Blue Lacy mix. She loves having...",2021-04-21T14:21:22+0000,19.1845,39,Blue Lacy,Gray / Blue / Silver,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52659357,Astounding Arthur,https://www.petfinder.com/dog/astounding-arthur-52659357/ny/brooklyn/paws4survival-rescue-inc-ma513/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Medium,"Meet the amazing, astounding, A-plus Arthur! This handsome man was rescued in Puerto Rico, where hundreds of thousands of dogs...",2021-08-13T20:13:25+0000,19.1845,43,Border Collie,Black,TRUE,FALSE,FALSE,TRUE,,TRUE,TRUE,Paws4SurvivalDogs@gmail.com,7817993235,,Brooklyn,NY,11215
52044578,Precious Patrick,https://www.petfinder.com/dog/precious-patrick-52044578/ny/brooklyn/paws4survival-rescue-inc-ma513/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Medium,Short,Meet the most perfectly precious puppy Patrick! He is one of the lucky “satos” rescued on the island of Puerto...,2021-06-21T02:27:09+0000,19.1845,152,Labrador Retriever,Black,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Paws4SurvivalDogs@gmail.com,7817993235,,Brooklyn,NY,11215
50435291,Cliff Clavin,https://www.petfinder.com/dog/cliff-clavin-50435291/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"Say hey to Cliff Clavin! Like his namesake this 1- year old, Treeing Walker coonhound,  Cliffie will hound around sniffing...",2021-02-03T02:11:46+0000,19.1845,260,Treeing Walker Coonhound,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51317133,Captain Kirk,https://www.petfinder.com/dog/captain-kirk-51317133/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,Available Captain Kirk is looking to find his final frontier (aka his forever family). This four year old boy absolutely...,2021-04-23T14:12:22+0000,19.1845,211,Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485213, Ganache,https://www.petfinder.com/dog/ganache-52485213/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Ganache came to rock. Their personality cannot be topped! This affectionate, 4-month-old pup thinks life’s a “drag” without you—and can’t...",2021-07-27T14:58:18+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485227,Nutmeg,https://www.petfinder.com/dog/nutmeg-52485227/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"Last season, came for the lunch. This season, Nutmeg’s coming for dinner—at your place! This affectionate, 4-month-old pup thinks life’s...",2021-07-27T15:00:02+0000,19.1845,252,Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50472027,Gabrielle Hamilton,https://www.petfinder.com/dog/gabrielle-hamilton-50472027/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Medium,,Meet Gabrielle Hamilton! Part of a BONDED PAIR w/Angela Pinkerton. We are only accepting applications interested in adopting Gabrielle and...,2021-02-06T16:05:32+0000,19.1845,229,Shepherd,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51317173,Ethel Mertz,https://www.petfinder.com/dog/ethel-mertz-51317173/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Large,,"After sharing the stage with her friend Lucy, sweet senior Ethel Mertz is ready for her very own show! When...",2021-04-23T14:18:17+0000,19.1845,229,Shepherd,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50472113,Angela Pinkerton,https://www.petfinder.com/dog/angela-pinkerton-50472113/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,,Meet Angela Pinkerton! Part of a BONDED PAIR w/Gabrielle Hamilton. We are only accepting applications interested in adopting Gabrielle and...,2021-02-06T16:08:27+0000,19.1845,48,Boxer,"Tricolor (Brown, Black, & White)",TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52181790,Monica Rambeau,https://www.petfinder.com/dog/monica-rambeau-52181790/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Small,,Everyone knows superheroes come in all shapes and sizes. We also know that available three year old Monica Rambeau&#039;s superpowers...,2021-06-30T19:18:55+0000,19.1845,252,Terrier,Yellow / Tan / Blond / Fawn,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52485257,Silky,https://www.petfinder.com/dog/silky-52485257/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Munch, munch, crunch, crunch, Silky is here to eat the lunch! This badass, 2-year-old mama thinks life’s a “drag” without...",2021-07-27T15:01:36+0000,19.1845,252,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50435709,Andy Rooney,https://www.petfinder.com/dog/andy-rooney-50435709/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Male,Medium,,Basically everyone wants “A Moment with Andy Rooney”. That’s because this available sweet senior is always ready to dish out...,2021-02-03T03:13:51+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51307036,Patrick Star,https://www.petfinder.com/dog/patrick-star-51307036/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,"You haven’t heard how perfect Patrick Star is? Do you live under a rock? This confident, energetic 2-year-old is so...",2021-04-22T17:28:30+0000,19.1845,194,Pit Bull Terrier,Red / Chestnut / Orange,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703122,Octopus,https://www.petfinder.com/dog/octopus-52703122/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,Introducing a special dog who comes to us from the U.S. Virgin Island of St. John. 2.5-year-old Octopus is pretty...,2021-08-18T17:46:18+0000,19.1845,252,Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703067,Manatee,https://www.petfinder.com/dog/manatee-52703067/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,Introducing a special dog who comes to us from the U.S. Virgin Island of St. Thomas. Did you know manatees...,2021-08-18T17:40:57+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52683481,Lenny Turteltaub,https://www.petfinder.com/dog/lenny-turteltaub-52683481/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Large,,"What is Lenny Turteltaub, a tortoise? Nah—in reality this 6-year-old is a hot-shot Hollywoob producer… and the goodest boy of...",2021-08-16T19:59:25+0000,19.1845,196,Pointer,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703097,Spotted Dolphin,https://www.petfinder.com/dog/spotted-dolphin-52703097/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,"Introducing a special dog who comes to us from the U.S. Virgin Island of St. Thomas. Just like her namesake,...",2021-08-18T17:45:01+0000,19.1845,194,Pit Bull Terrier,Brindle,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52569926,Pinky Penguin,https://www.petfinder.com/dog/pinky-penguin-52569926/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,1-year-old Pinky Penguin is thrilled to announce he’s been promoted to head of pup programming. It’s no surprise he’s such...,2021-08-04T19:21:18+0000,19.1845,252,Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703077,Hawksbill Turtle,https://www.petfinder.com/dog/hawksbill-turtle-52703077/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Small,,"Introducing a special dog who comes to us from the U.S. Virgin Island of St. Thomas. Just like her namesake,...",2021-08-18T17:42:18+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51461001,Fortuna Bay,https://www.petfinder.com/dog/fortuna-bay-51461001/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,Welcome Miss Fortuna Bay! This little lady is learning to be the best version of herself while looking for a...,2021-05-07T16:26:35+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703052,Jellyfish,https://www.petfinder.com/dog/jellyfish-52703052/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,,Introducing a special dog who comes to us from the U.S. Virgin Island of St. John. We promise 2.5-year-old Jellyfish...,2021-08-18T17:39:36+0000,19.1845,211,Retriever,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52500257,Eureka!,https://www.petfinder.com/dog/eureka-52500257/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,"Come on, give it up for the big girl: Eureka! This loving, spotted sweetheart lives for spending quality time with...",2021-07-28T18:57:26+0000,19.1845,128,Hound,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,TRUE,,adopt@badassbk.com,,,Brooklyn,NY,11215
52703086,Parrotfish,https://www.petfinder.com/dog/parrotfish-52703086/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Small,,Introducing a special dog who comes to us from the U.S. Virgin Island of St. Thomas. At just 2 years...,2021-08-18T17:43:48+0000,19.1845,194,Pit Bull Terrier,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52702675,Phil Dunphy ,https://www.petfinder.com/dog/phil-dunphy-52702675/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Large,,Available Phil Dunphy brings that “cool dad” energy to every room he enters (… at least he thinks he does)....,2021-08-18T17:15:02+0000,19.1845,194,Pit Bull Terrier,Black,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52683433,Pandora Boxx,https://www.petfinder.com/dog/pandora-boxx-52683433/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Small,,"Hey, fake ladies! What this 8-year-old Drag Race alum lacks in teeth, she makes up for in unwavering loyalty. The...",2021-08-16T19:52:01+0000,19.1845,252,Terrier,White / Cream,TRUE,FALSE,FALSE,TRUE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
51306809,Lucy Ricardo,https://www.petfinder.com/dog/lucy-ricardo-51306809/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,"3-year-old Lucy Ricardo has some ‘splainin’ to do… about how she came to be so darn adorable! Like her namesake,...",2021-04-22T17:10:33+0000,19.1845,124,Greyhound,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52181753,Billy Maximoff,https://www.petfinder.com/dog/billy-maximoff-52181753/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Male,Medium,,"One of the coolest things about 7-month-old Billy Maximoff is his telepathic superpower. Right now, he’s reading your mind: Are...",2021-06-30T19:14:53+0000,19.1845,194,Pit Bull Terrier,White / Cream,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
50471635,"Cora Crawley, the Countess of Grantham",https://www.petfinder.com/dog/cora-crawley-the-countess-of-grantham-50471635/ny/brooklyn/badass-brooklyn-animal-rescue-ny1072/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Large,,"Introducing Cora Crawley, the Countess of Grantham! A little shy at first, Cora can take a minute to warm up...",2021-02-06T15:36:42+0000,19.1845,152,Labrador Retriever,Black,TRUE,FALSE,FALSE,FALSE,,,,adopt@badassbk.com,,,Brooklyn,NY,11215
52068487,Maybel,https://www.petfinder.com/dog/maybel-52068487/ny/new-york/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Large,Short,"Maybel is our dazzling dowager, and she is strutting through life like a Weight Watcher shopping in the Misses section...",2021-06-22T19:47:48+0000,19.215,40,Bluetick Coonhound,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,,TRUE,,angelsfrgod@aol.com,860-908-9738,,New York,NY,10011
52608515,Chase,https://www.petfinder.com/dog/chase-52608515/ny/new-york/eskies-online-american-eskimo-dog-rescue-ny93/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Small,Short,"Our Little Chase is an impish character, who finds himself in our Rescue at just five months old. Word is...",2021-08-08T18:21:25+0000,19.215,67,Chihuahua,White / Cream,TRUE,TRUE,FALSE,TRUE,,TRUE,TRUE,denise@eskiesonline.com,(860) 908-9738,,New York,NY,10011
52752811,Brawley,https://www.petfinder.com/dog/brawley-52752811/nj/hazlet/fur-friends-in-need-inc-nj561/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Short,BRAWLEY is a super sweet friendly boy!! He is very playful..and very smart!  He&#039;s doing well learning puppy pad training...,2021-08-23T19:29:44+0000,19.2541,35,Black Labrador Retriever,Black,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,ImaVegge@aol.com,732-829-1426,2101 State Route 35,Hazlet,NJ,7730
52753193,BRIA ,https://www.petfinder.com/dog/bria-52753193/nj/hazlet/fur-friends-in-need-inc-nj561/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Female,Large,Short,BRIA is a super sweet girl! She and her 2 brothers a sister were rescued from a high-kill area in...,2021-08-23T19:46:14+0000,19.2541,35,Black Labrador Retriever,Black,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,ImaVegge@aol.com,732-829-1426,2101 State Route 35,Hazlet,NJ,7730
52684549,Qbert,https://www.petfinder.com/dog/qbert-52684549/nj/holmdel/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Medium,Short,"Qbert is a good boy that came from a bad place before we adopted him. He lives in Keyport, NJ....",2021-08-16T21:30:34+0000,19.3098,128,Hound,Brindle,TRUE,TRUE,FALSE,TRUE,FALSE,,,newyork@louieslegacy.org,(646) 397-5527,Petsmart,Holmdel,NJ,7733
51998597,Gypsy,https://www.petfinder.com/dog/gypsy-51998597/nj/holmdel/louies-legacy-animal-rescue-ny920/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Female,Medium,,Hi Friends! My name is Gypsy and I am a 4 year old 31 lb bundle of love. I have...,2021-06-17T17:28:22+0000,19.3098,211,Retriever,Golden,TRUE,FALSE,FALSE,TRUE,,,,newyork@louieslegacy.org,(646) 397-5527,Petsmart,Holmdel,NJ,7733
51135300,Baby Rollo,https://www.petfinder.com/dog/baby-rollo-51135300/ny/new-york/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Baby,Male,Large,Short,My name is BABY ROLLO and I&#039;m a handsome hunk of an 8 mo M Blue Brindle/White Amstaff. I&#039;m currently...,2021-04-06T20:14:48+0000,19.3572,12,American Staffordshire Terrier,Brindle,TRUE,FALSE,FALSE,TRUE,TRUE,,,info@tailsofloverescue.org,,,New York,NY,10002
52622786,Sandy ,https://www.petfinder.com/dog/sandy-52622786/ny/new-york/tails-of-love-animal-rescue-inc-ny939/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Senior,Female,Small,Long,My name is SANDY and I&#039;m a DARLING 13 yr YOUNG Sable/Cream Pomeranian. I&#039;m 18 lbs of PURE SWEET FLUFFERNUTTER....,2021-08-10T13:02:29+0000,19.3572,198,Pomeranian,Sable,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,info@tailsofloverescue.org,,,New York,NY,10002
52445483,Peter,https://www.petfinder.com/dog/peter-52445483/ny/new-york/waggytail-rescue-ny447/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,,"Peter is a 3-year-old, 8-pound male Chihuahua mix from Alabama and he is just the cutest . 

Peter is fun...",2021-07-23T00:01:55+0000,19.3572,67,Chihuahua,Brown / Chocolate,TRUE,FALSE,FALSE,TRUE,,TRUE,,waggyadopt@gmail.com,,,New York,NY,10002
52255268,Buddy,https://www.petfinder.com/dog/buddy-52255268/ny/new-york/waggytail-rescue-ny447/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Small,,"Buddy is a 3-year-old, 13-pound male chihuahua mix from the Town of Hempstead Animal Shelter. Buddy is ALL EARS waiting...",2021-07-07T00:01:55+0000,19.3572,67,Chihuahua,"Tricolor (Brown, Black, & White)",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,waggyadopt@gmail.com,,,New York,NY,10002
51884523,Zoey,https://www.petfinder.com/dog/zoey-51884523/nj/wayne/fowa-nj26/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Young,Female,Medium,Short,"Zoey is about 37lbs, and only  3 years old.  She&#039;s medium size, but  muscular, a great listener, and an even...",2021-06-10T11:07:38+0000,19.5041,194,Pit Bull Terrier,Black,TRUE,TRUE,FALSE,TRUE,,,,fowaadoptions@yahoo.com,(973) 902-7515  ,PO Box 3701,Wayne,NJ,7470
50688941,Rusty,https://www.petfinder.com/dog/rusty-50688941/nj/wayne/fowa-nj26/?referrer_id=10a3b4e4-0162-4590-8cfa-32d4f76ade1f,Adult,Male,Extra Large,Medium,LOCAL ADOPTIONS ONLY! We are based in Wayne and he is fostered in Pennsylvania - no exceptions. Rusty is a...,2021-02-28T17:07:34+0000,19.5041,215,Saint Bernard,Brown / Chocolate,FALSE,FALSE,FALSE,FALSE,,,,fowaadoptions@yahoo.com,(973) 902-7515  ,PO Box 3701,Wayne,NJ,7470
